step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
205.0,32,0,5,106,138,0,54.0,1.6875,9.732828209930716,5,54.0,0.6049584870590246,5,54.0,12
210.0,29,0,4,112,141,0,7.0,0.2413793103448276,6.849310155016945,4,41.0,0.3519978511059611,4,41.0,12
215.0,29,0,5,116,145,0,22.0,0.7586206896551724,7.81834354955966,5,28.0,0.4124409721851928,5,28.0,12
220.0,27,0,9,120,147,0,64.0,2.3703703703703702,7.3884573812383,9,64.0,0.3337097419205976,9,64.0,12
225.0,27,0,7,122,149,0,39.0,1.4444444444444444,6.213148035980349,7,83.0,0.2461235105033056,7,83.0,12
230.0,23,0,1,128,151,0,4.0,0.1739130434782608,8.518126507073212,1,46.0,0.4360935153304747,1,46.0,12
235.0,23,0,1,131,154,0,9.0,0.391304347826087,11.451784325267976,1,16.0,0.7388147713186161,1,16.0,12
240.0,23,0,2,135,158,0,15.0,0.6521739130434783,11.38426990534169,2,15.0,0.7429062500614425,2,15.0,12
245.0,22,0,3,140,162,0,26.0,1.181818181818182,10.01995103367787,3,26.0,0.5867833926527912,3,26.0,12
250.0,20,0,5,146,166,0,51.0,2.55,9.155366976920606,5,51.0,0.5582775836455134,5,51.0,12
5.0,3,0,0,0,3,0,0.0,0.0,12.469661163000069,0,0.0,0.9429382579236224,0,0.0,13
10.0,5,0,0,0,5,0,0.0,0.0,13.136159930975788,0,0.0,0.9670487647753676,0,0.0,13
15.0,8,0,0,0,8,0,0.0,0.0,10.928327303174768,0,0.0,0.7935327089426493,0,0.0,13
20.0,12,0,0,0,12,0,0.0,0.0,10.482632186592184,0,1.0,0.8084983990769569,0,1.0,13
25.0,15,0,1,0,15,0,2.0,0.1333333333333333,11.913843897479676,1,2.0,0.8425997163987328,1,2.0,13
30.0,19,0,1,0,19,0,7.0,0.3684210526315789,11.61601639486414,1,7.0,0.7797897395395651,1,7.0,13
35.0,20,0,2,4,24,0,16.0,0.8,10.347121863482332,2,16.0,0.6661964681263975,2,16.0,13
40.0,19,0,0,8,27,0,0.0,0.0,9.053378527784064,0,5.0,0.6187390358739885,0,5.0,13
45.0,19,0,6,10,29,0,18.0,0.9473684210526316,8.187931241985497,6,18.0,0.4229904330561727,6,18.0,13
50.0,22,0,8,11,33,0,52.0,2.363636363636364,8.03950032082343,8,52.0,0.3715920503430306,8,52.0,13
55.0,23,0,3,15,38,0,18.0,0.782608695652174,7.73518737667666,3,60.0,0.4958521260572712,3,60.0,13
60.0,25,0,1,18,43,0,4.0,0.16,8.89532742620073,1,23.0,0.5649383336144048,1,23.0,13
65.0,28,0,1,19,47,0,9.0,0.3214285714285714,10.491795518447676,1,9.0,0.7192898561228146,1,9.0,13
70.0,30,0,2,22,52,0,15.0,0.5,10.750864989618686,2,15.0,0.7034950439365503,2,15.0,13
75.0,26,0,2,27,53,0,4.0,0.1538461538461538,8.94472740622058,2,8.0,0.5303500234161979,2,8.0,13
80.0,23,0,6,33,56,0,26.0,1.1304347826086956,7.868192863013597,6,26.0,0.4102210975260136,6,26.0,13
85.0,23,0,9,37,60,0,67.0,2.9130434782608696,7.370000119918981,9,67.0,0.418663713670889,9,67.0,13
90.0,23,0,4,41,64,0,29.0,1.2608695652173914,7.029719285622192,4,75.0,0.4538722383855548,4,75.0,13
95.0,26,0,1,42,68,0,3.0,0.1153846153846153,8.73618920641219,1,35.0,0.507770877133059,1,35.0,13
100.0,27,0,2,44,71,0,11.0,0.4074074074074074,8.983890258673279,2,11.0,0.4810356808728216,2,11.0,13
105.0,27,0,1,48,75,0,1.0,0.037037037037037,8.259767345253305,1,4.0,0.5071838860655833,1,4.0,13
110.0,31,0,6,51,82,0,22.0,0.7096774193548387,7.589455002476678,6,22.0,0.4247443195975929,6,22.0,13
115.0,28,0,13,56,84,0,74.0,2.642857142857143,4.9963611100777054,13,74.0,0.2486449417116362,13,74.0,13
120.0,26,0,12,60,86,0,70.0,2.6923076923076925,3.3141808503126926,12,115.0,0.1880452951365241,12,115.0,13
125.0,29,0,7,60,89,0,27.0,0.9310344827586208,5.704673209391685,7,114.0,0.2517377443762205,7,114.0,13
130.0,31,0,2,61,92,0,14.0,0.4516129032258064,8.385014116464314,2,79.0,0.4014782484926986,2,79.0,13
135.0,30,0,2,65,95,0,24.0,0.8,10.075320232254665,2,46.0,0.5788440934807303,2,46.0,13
140.0,27,0,4,70,97,0,39.0,1.4444444444444444,10.060518915055988,4,42.0,0.6214704714942739,4,42.0,13
