step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
825.0,24,0,2,9,33,0,5.0,0.2083333333333333,8.163853065983718,2,46.0,0.4800946337557653,2,46.0,3
830.0,26,0,2,10,36,0,15.0,0.5769230769230769,10.386163455767036,2,20.0,0.5882907020707806,2,20.0,3
835.0,25,0,2,13,38,0,3.0,0.12,8.31250629844159,2,10.0,0.4191978554031017,2,10.0,3
840.0,23,0,8,19,42,0,33.0,1.434782608695652,7.904907711450735,8,38.0,0.3802924742720472,8,38.0,3
845.0,22,0,10,22,44,0,79.0,3.590909090909091,5.558476907967826,10,84.0,0.2736407537153683,10,84.0,3
850.0,20,0,14,25,45,0,141.0,7.05,3.216708658407838,14,146.0,0.1286854816458158,14,146.0,3
855.0,21,0,15,27,48,0,215.0,10.238095238095235,3.4641921745845656,15,220.0,0.22811986494448,15,220.0,3
860.0,25,0,17,27,52,0,292.0,11.68,3.305173853398192,17,297.0,0.1967541228496989,17,297.0,3
865.0,26,0,19,28,54,0,384.0,14.76923076923077,2.423907064184485,19,389.0,0.1635768835949948,19,389.0,3
870.0,27,0,16,29,56,0,279.0,10.333333333333334,2.303639609189258,16,410.0,0.1406461607321912,16,410.0,3
875.0,29,0,9,29,58,0,79.0,2.7241379310344827,5.058859813140284,9,340.0,0.2297824333281886,9,340.0,3
880.0,30,0,2,29,59,0,16.0,0.5333333333333333,7.642291799129747,2,192.0,0.3160474850300412,2,192.0,3
885.0,31,0,3,33,64,0,31.0,1.0,9.91453417446492,3,88.0,0.5494683920781703,3,88.0,3
890.0,29,0,4,39,68,0,51.0,1.7586206896551724,10.391395295038103,4,64.0,0.6256064173664831,4,64.0,3
895.0,31,0,5,43,74,0,75.0,2.419354838709677,10.378502892637636,5,75.0,0.6667652236596566,5,75.0,3
900.0,29,0,0,49,78,0,0.0,0.0,8.136826273241011,0,39.0,0.504582494422462,0,39.0,3
905.0,27,0,5,52,79,0,14.0,0.5185185185185185,7.384012817072098,5,14.0,0.320343051165635,5,14.0,3
910.0,26,0,9,57,83,0,53.0,2.0384615384615383,6.569774877349222,9,53.0,0.282923239412196,9,53.0,3
915.0,26,0,13,60,86,0,115.0,4.423076923076923,5.196974318779609,13,115.0,0.2358116417361566,13,115.0,3
920.0,23,0,10,65,88,0,86.0,3.739130434782609,3.662764023185033,10,146.0,0.2313154790571578,10,146.0,3
925.0,25,0,4,66,91,0,12.0,0.48,6.414761386694445,4,118.0,0.3653737587130227,4,118.0,3
930.0,28,0,1,66,94,0,6.0,0.2142857142857142,8.939764092161454,1,50.0,0.4802498320537673,1,50.0,3
935.0,28,0,3,69,97,0,15.0,0.5357142857142857,10.332247297928452,3,17.0,0.5976058651520806,3,17.0,3
940.0,28,0,3,74,102,0,30.0,1.0714285714285714,10.637620071170492,3,30.0,0.699406104039457,3,30.0,3
945.0,25,0,1,80,105,0,1.0,0.04,9.815640566881108,1,12.0,0.6317850675207095,1,12.0,3
950.0,25,0,4,84,109,0,17.0,0.68,9.390610984321574,4,17.0,0.516066962084383,4,17.0,3
955.0,25,0,9,89,114,0,49.0,1.96,7.483147541512618,9,49.0,0.4008882408509,9,49.0,3
960.0,25,0,6,93,118,0,25.0,1.0,6.377968056054792,6,62.0,0.4066803212600638,6,62.0,3
965.0,27,0,0,96,123,0,0.0,0.0,6.9023846472115125,0,36.0,0.4390156649348841,0,36.0,3
970.0,29,0,2,96,125,0,7.0,0.2413793103448276,9.477328158182804,2,12.0,0.5856954273052292,2,12.0,3
975.0,29,0,2,99,128,0,3.0,0.1034482758620689,7.644172394166311,2,8.0,0.4753333665563632,2,8.0,3
980.0,26,0,7,104,130,0,28.0,1.0769230769230769,6.811697761556482,7,33.0,0.2737726102832596,7,33.0,3
985.0,26,0,12,108,134,0,81.0,3.1153846153846154,5.648127247556047,12,86.0,0.2883264658214927,12,86.0,3
990.0,28,0,9,111,139,0,64.0,2.2857142857142856,5.613724881819757,9,112.0,0.3565279633745412,9,112.0,3
995.0,30,0,4,114,144,0,14.0,0.4666666666666667,6.850263247069148,4,92.0,0.4316575457030162,4,92.0,3
1000.0,32,0,3,114,146,0,11.0,0.34375,7.124474227986153,3,54.0,0.3580230566253694,3,54.0,3
1005.0,31,0,1,117,148,0,2.0,0.064516129032258,7.12762108691302,1,42.0,0.3985913645090774,1,42.0,3
1010.0,32,0,5,121,153,0,21.0,0.65625,6.770844727558883,5,54.0,0.3118932613856908,5,54.0,3
1015.0,34,0,12,125,159,0,70.0,2.0588235294117645,6.017862348061274,12,104.0,0.3078857364918658,12,104.0,3
1025.0,3,0,0,0,3,0,0.0,0.0,12.51703801758539,0,0.0,0.9529973605448142,0,0.0,4
1030.0,9,0,0,0,9,0,0.0,0.0,12.88595491496035,0,0.0,0.9575086440346234,0,0.0,4
1035.0,13,0,0,0,13,0,0.0,0.0,10.884276251189483,0,0.0,0.7858723580842881,0,0.0,4
1040.0,15,0,4,0,15,0,9.0,0.6,7.59638092805767,4,9.0,0.4677273133011233,4,9.0,4
1045.0,16,0,3,0,16,0,4.0,0.25,5.611160097913615,3,19.0,0.2978471083039344,3,19.0,4
1050.0,20,0,2,2,22,0,7.0,0.35,9.666657941477355,2,12.0,0.621732298379454,2,12.0,4
1055.0,21,0,3,2,23,0,20.0,0.9523809523809524,10.989317389654802,3,20.0,0.6635953232764187,3,20.0,4
1060.0,19,0,0,6,25,0,0.0,0.0,8.846153733387085,0,6.0,0.4856588436488831,0,6.0,4
1065.0,14,0,5,12,26,0,16.0,1.1428571428571428,8.501143528662485,5,16.0,0.3542750741449433,5,16.0,4
1070.0,18,0,6,13,31,0,42.0,2.333333333333333,8.771757493705065,6,42.0,0.4599846721500858,6,42.0,4
1075.0,14,0,6,17,31,0,72.0,5.142857142857143,6.969966183555934,6,72.0,0.3651011978029667,6,72.0,4
1080.0,17,0,2,18,35,0,5.0,0.2941176470588235,6.100932939208256,2,61.0,0.3445334585663239,2,61.0,4
1085.0,20,0,1,20,40,0,5.0,0.25,9.544213762686578,1,11.0,0.6231236438337788,1,11.0,4
1090.0,24,0,1,20,44,0,10.0,0.4166666666666667,11.870989412100068,1,10.0,0.7924984545769732,1,10.0,4
1095.0,25,0,1,24,49,0,15.0,0.6,11.210388788676855,1,15.0,0.731617994777082,1,15.0,4
1100.0,25,0,2,28,53,0,3.0,0.12,9.82607225172085,2,3.0,0.660578468773023,2,3.0,4
1105.0,24,0,5,33,57,0,22.0,0.9166666666666666,8.184690341810045,5,22.0,0.4528850390810779,5,22.0,4
1110.0,24,0,10,37,61,0,66.0,2.75,6.269577783522707,10,66.0,0.3335995235756175,10,66.0,4
1115.0,25,0,14,40,65,0,130.0,5.2,6.219331414173967,14,130.0,0.346707917320812,14,130.0,4
1120.0,27,0,11,41,68,0,92.0,3.4074074074074074,4.875144986288029,11,155.0,0.2548324656484965,11,155.0,4
1125.0,29,0,5,42,71,0,23.0,0.7931034482758621,6.717166668028286,5,118.0,0.3290906499740241,5,118.0,4
