step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode,global_step
5.0,4,0,0,0,4,0,0.0,0.0,14.054909037138204,0,0.0,0.9727150679702584,0,0.0,21,5276.0
10.0,8,0,0,0,8,0,0.0,0.0,12.927527496347958,0,0.0,0.9613784561234796,0,0.0,21,5281.0
15.0,11,0,0,0,11,0,0.0,0.0,11.906576710698664,0,0.0,0.8539240782335804,0,0.0,21,5286.0
20.0,16,0,2,0,16,0,7.0,0.4375,10.206800629488312,2,7.0,0.6943179620011843,2,7.0,21,5291.0
25.0,17,0,1,1,18,0,3.0,0.1764705882352941,7.275431993467631,1,8.0,0.4989809416461547,1,8.0,21,5296.0
30.0,25,0,2,2,27,0,13.0,0.52,9.496449677062747,2,13.0,0.6357634315990284,2,13.0,21,5301.0
35.0,30,0,2,2,32,0,23.0,0.7666666666666667,10.85874887143507,2,23.0,0.7736912592685012,2,23.0,21,5306.0
40.0,30,0,4,5,35,0,36.0,1.2,8.77971326141547,4,36.0,0.5279747439475191,4,36.0,21,5311.0
45.0,33,0,8,8,41,0,70.0,2.121212121212121,8.63056028148948,8,70.0,0.5257559830932091,8,70.0,21,5316.0
50.0,30,0,9,13,43,0,112.0,3.733333333333333,7.951720043175604,9,112.0,0.4331075294783522,9,112.0,21,5321.0
55.0,29,0,10,18,47,0,161.0,5.551724137931035,7.539428612514638,10,161.0,0.350804793369208,10,161.0,21,5326.0
60.0,28,0,12,23,51,0,218.0,7.785714285714286,6.859856961207664,12,218.0,0.3377553351465327,12,218.0,21,5331.0
65.0,30,0,8,26,56,0,101.0,3.3666666666666667,6.205770833385372,8,196.0,0.3532849254881752,8,196.0,21,5336.0
70.0,31,0,3,31,62,0,10.0,0.3225806451612903,7.850362766596588,3,127.0,0.4871087562491412,3,127.0,21,5341.0
75.0,34,0,6,31,65,0,32.0,0.9411764705882352,8.525518415519896,6,49.0,0.4486752863073521,6,49.0,21,5346.0
80.0,32,0,11,35,67,0,76.0,2.375,7.551049274608473,11,76.0,0.273047319718245,11,76.0,21,5351.0
85.0,30,0,7,40,70,0,48.0,1.6,6.070255755806774,7,93.0,0.2064714729065566,7,93.0,21,5356.0
90.0,29,0,3,45,74,0,12.0,0.4137931034482758,7.774423502653194,3,75.0,0.3678314135168754,3,75.0,21,5361.0
95.0,28,0,3,49,77,0,27.0,0.9642857142857144,9.120044041022265,3,39.0,0.4631808667245666,3,39.0,21,5366.0
100.0,27,0,4,53,80,0,43.0,1.5925925925925926,10.24511786686849,4,43.0,0.5816340763663136,4,43.0,21,5371.0
105.0,25,0,4,59,84,0,63.0,2.52,10.507407708271884,4,63.0,0.6467274871150512,4,63.0,21,5376.0
110.0,23,0,4,64,87,0,83.0,3.608695652173913,10.16731410008706,4,83.0,0.6194764607553312,4,83.0,21,5381.0
115.0,21,0,0,68,89,0,0.0,0.0,8.766650690938954,0,40.0,0.529179448431916,0,40.0,21,5386.0
120.0,21,0,4,73,94,0,14.0,0.6666666666666666,9.030386151831983,4,14.0,0.5099010812858624,4,14.0,21,5391.0
125.0,26,0,6,75,101,0,42.0,1.6153846153846154,8.696868106511973,6,42.0,0.540406219808918,6,42.0,21,5396.0
130.0,23,0,3,80,103,0,11.0,0.4782608695652174,5.106417859603093,3,47.0,0.3558079605293094,3,47.0,21,5401.0
135.0,27,0,1,81,108,0,5.0,0.1851851851851851,6.98974194962696,1,23.0,0.4267339582053377,1,23.0,21,5406.0
140.0,31,0,3,81,112,0,16.0,0.5161290322580645,8.674623751490019,3,19.0,0.4676469695138047,3,19.0,21,5411.0
145.0,32,0,3,84,116,0,31.0,0.96875,9.750066741682604,3,31.0,0.5849096503448318,3,31.0,21,5416.0
150.0,31,0,4,89,120,0,48.0,1.5483870967741935,10.109216979215152,4,48.0,0.6151404242127269,4,48.0,21,5421.0
155.0,29,0,0,94,123,0,0.0,0.0,9.039977084157046,0,24.0,0.5386485674498311,0,24.0,21,5426.0
160.0,27,0,6,100,127,0,17.0,0.6296296296296297,7.659261428345121,6,17.0,0.3751611778258587,6,17.0,21,5431.0
165.0,25,0,12,105,130,0,62.0,2.48,5.430787926618913,12,62.0,0.2579372713781332,12,62.0,21,5436.0
170.0,26,0,10,109,135,0,52.0,2.0,5.270592663880776,10,94.0,0.3501375518229597,10,94.0,21,5441.0
175.0,26,0,2,111,137,0,4.0,0.1538461538461538,6.533795975893687,2,76.0,0.3666130448293427,2,76.0,21,5446.0
180.0,28,0,2,111,139,0,6.0,0.2142857142857142,8.00880838037079,2,31.0,0.3655720339298788,2,31.0,21,5451.0
185.0,26,0,4,115,141,0,24.0,0.9230769230769232,9.531589990990929,4,28.0,0.54023672636367,4,28.0,21,5456.0
190.0,27,0,1,120,147,0,1.0,0.037037037037037,9.17219599547994,1,15.0,0.5823961284945501,1,15.0,21,5461.0
195.0,26,0,6,125,151,0,19.0,0.7307692307692307,8.592019013046418,6,19.0,0.4935294795899284,6,19.0,21,5466.0
200.0,25,0,11,129,154,0,60.0,2.4,6.271756323802423,11,60.0,0.3014855821864477,11,60.0,21,5471.0
205.0,26,0,7,133,159,0,43.0,1.6538461538461535,5.156224702760399,7,85.0,0.3058785067815591,7,85.0,21,5476.0
210.0,25,0,3,135,160,0,9.0,0.36,6.448849074037432,3,52.0,0.2835585589168541,3,52.0,21,5481.0
215.0,30,0,3,135,165,0,18.0,0.6,9.234245947613015,3,34.0,0.51818490606048,3,34.0,21,5486.0
220.0,30,0,4,139,169,0,35.0,1.1666666666666667,10.596673362699102,4,37.0,0.6695504010428394,4,37.0,21,5491.0
225.0,30,0,1,144,174,0,2.0,0.0666666666666666,8.471782469660692,1,16.0,0.5082525189149704,1,16.0,21,5496.0
230.0,29,0,6,150,179,0,23.0,0.7931034482758621,8.518621319153658,6,23.0,0.4879825167170623,6,23.0,21,5501.0
235.0,31,0,10,153,184,0,66.0,2.129032258064516,7.670194979144845,10,66.0,0.4267440302191885,10,66.0,21,5506.0
240.0,29,0,8,157,186,0,47.0,1.6206896551724137,5.270459576311803,8,92.0,0.2765883433701259,8,92.0,21,5511.0
245.0,29,0,3,161,190,0,11.0,0.3793103448275862,7.398162552264147,3,68.0,0.4279261632961517,3,68.0,21,5516.0
250.0,33,0,5,162,195,0,29.0,0.8787878787878788,8.702160297932942,5,50.0,0.4689301554789305,5,50.0,21,5521.0
5.0,4,0,0,0,4,0,0.0,0.0,13.586726489155817,0,0.0,0.9518083697620886,0,0.0,22,5527.0
10.0,6,0,0,0,6,0,0.0,0.0,13.64996105811258,0,0.0,0.9403226209037744,0,0.0,22,5532.0
15.0,8,0,1,0,8,0,1.0,0.125,8.206066860893603,1,1.0,0.5044528542674903,1,1.0,22,5537.0
20.0,12,0,0,0,12,0,0.0,0.0,9.249387798885495,0,1.0,0.6752613496702369,0,1.0,22,5542.0
25.0,15,0,0,0,15,0,0.0,0.0,12.720018582496914,0,0.0,0.8949952515229763,0,0.0,22,5547.0
30.0,17,0,0,1,18,0,0.0,0.0,12.316237254707389,0,0.0,0.760686663460727,0,0.0,22,5552.0
35.0,16,0,0,5,21,0,0.0,0.0,11.007348921120707,0,0.0,0.731032782413662,0,0.0,22,5557.0
40.0,13,0,3,9,22,0,11.0,0.8461538461538461,10.329332729966618,3,11.0,0.5215847399790439,3,11.0,22,5562.0
45.0,14,0,4,10,24,0,27.0,1.9285714285714288,8.481420993637622,4,27.0,0.4254153653872807,4,27.0,22,5567.0
50.0,13,0,0,14,27,0,0.0,0.0,7.466323484703996,0,17.0,0.5097712828641755,0,17.0,22,5572.0
55.0,13,0,1,15,28,0,5.0,0.3846153846153846,10.431205138608174,1,5.0,0.6910094060464128,1,5.0,22,5577.0
60.0,14,0,1,15,29,0,10.0,0.7142857142857143,11.418377650915549,1,10.0,0.616773201247668,1,10.0,22,5582.0
65.0,15,0,1,18,33,0,2.0,0.1333333333333333,11.330285162198368,1,2.0,0.79428969699562,1,2.0,22,5587.0
70.0,14,0,1,23,37,0,7.0,0.5,11.81151967658011,1,7.0,0.7810106805283963,1,7.0,22,5592.0
75.0,13,0,5,26,39,0,19.0,1.4615384615384617,7.536033599233423,5,19.0,0.4690468231411729,5,19.0,22,5597.0
80.0,16,0,1,27,43,0,3.0,0.1875,5.917232758095546,1,19.0,0.4234151853126326,1,19.0,22,5602.0
85.0,18,0,1,27,45,0,1.0,0.0555555555555555,9.786223764804904,1,6.0,0.6173897815144507,1,6.0,22,5607.0
90.0,21,0,1,27,48,0,6.0,0.2857142857142857,12.375308855112335,1,6.0,0.8121319878355997,1,6.0,22,5612.0
95.0,22,0,1,30,52,0,1.0,0.0454545454545454,10.46473037353432,1,1.0,0.6248435449945561,1,1.0,22,5617.0
100.0,22,0,4,36,58,0,14.0,0.6363636363636364,9.48412829959602,4,14.0,0.5957532820452205,4,14.0,22,5622.0
105.0,22,0,7,39,61,0,45.0,2.0454545454545454,8.072538362335761,7,45.0,0.5220792883225136,7,45.0,22,5627.0
110.0,22,0,8,42,64,0,85.0,3.863636363636364,6.949534760441771,8,85.0,0.3922390296752893,8,85.0,22,5632.0
115.0,24,0,6,43,67,0,36.0,1.5,6.186045163762555,6,93.0,0.3305413047271944,6,93.0,22,5637.0
120.0,27,0,2,46,73,0,9.0,0.3333333333333333,8.52330773143317,2,51.0,0.5220029345044155,2,51.0,22,5642.0
125.0,28,0,4,47,75,0,25.0,0.8928571428571429,9.898601259505162,4,28.0,0.5399438484863306,4,28.0,22,5647.0
130.0,27,0,2,51,78,0,3.0,0.1111111111111111,7.52759604082148,2,19.0,0.4126898985844045,2,19.0,22,5652.0
135.0,24,0,7,55,79,0,28.0,1.1666666666666667,7.130175271640799,7,31.0,0.3254923577450813,7,31.0,22,5657.0
140.0,26,0,10,58,84,0,72.0,2.769230769230769,7.116204953886987,10,75.0,0.355066773264732,10,75.0,22,5662.0
145.0,28,0,11,63,91,0,123.0,4.392857142857143,7.2516325307102045,11,126.0,0.4446129163844856,11,126.0,22,5667.0
150.0,28,0,7,66,94,0,67.0,2.392857142857143,5.2796981602127575,7,135.0,0.3249311714907533,7,135.0,22,5672.0
155.0,31,0,5,67,98,0,15.0,0.4838709677419355,6.480115747877873,5,85.0,0.340639404283765,5,85.0,22,5677.0
160.0,32,0,6,68,100,0,34.0,1.0625,7.839826308050846,6,57.0,0.3578703430741073,6,57.0,22,5682.0
165.0,32,0,7,72,104,0,65.0,2.03125,8.90607467354629,7,67.0,0.4772152477444573,7,67.0,22,5687.0
170.0,33,0,7,76,109,0,100.0,3.0303030303030303,9.310597709697197,7,100.0,0.5788804532628872,7,100.0,22,5692.0
175.0,32,0,1,82,114,0,11.0,0.34375,8.336556172411854,1,82.0,0.5402607664010625,1,82.0,22,5697.0
180.0,29,0,5,88,117,0,16.0,0.5517241379310345,7.924993452024194,5,16.0,0.4351235244733708,5,16.0,22,5702.0
185.0,28,0,9,92,120,0,55.0,1.9642857142857144,6.908045069332283,9,55.0,0.3033556885026579,9,55.0,22,5707.0
190.0,29,0,7,96,125,0,36.0,1.2413793103448276,6.912540923158912,7,76.0,0.3916162083070468,7,76.0,22,5712.0
195.0,28,0,1,101,129,0,2.0,0.0714285714285714,7.65675163777342,1,53.0,0.4581676720516832,1,53.0,22,5717.0
200.0,30,0,2,102,132,0,2.0,0.0666666666666666,8.0624492621156,2,19.0,0.4291668643564124,2,19.0,22,5722.0
205.0,31,0,3,105,136,0,15.0,0.4838709677419355,9.11489131008352,3,17.0,0.5570385519517634,3,17.0,22,5727.0
210.0,30,0,4,110,140,0,33.0,1.1,9.793939846771396,4,33.0,0.6251830873528098,4,33.0,22,5732.0
215.0,31,0,5,113,144,0,54.0,1.7419354838709675,9.706841224023304,5,54.0,0.5935446249025319,5,54.0,22,5737.0
220.0,28,0,1,118,146,0,2.0,0.0714285714285714,8.033305460764563,1,34.0,0.4590295407536744,1,34.0,22,5742.0
225.0,24,0,5,124,148,0,16.0,0.6666666666666666,8.60527636182592,5,16.0,0.3679104240358184,5,16.0,22,5747.0
230.0,22,0,7,130,152,0,48.0,2.1818181818181817,7.453712617394651,7,48.0,0.3362142186251035,7,48.0,22,5752.0
235.0,23,0,11,134,157,0,95.0,4.130434782608695,6.14319347996004,11,95.0,0.3264808393718438,11,95.0,22,5757.0
240.0,24,0,7,137,161,0,52.0,2.1666666666666665,5.22140523669318,7,109.0,0.3360859943707274,7,109.0,22,5762.0
245.0,25,0,2,138,163,0,4.0,0.16,6.345195199180759,2,73.0,0.3250885100864831,2,73.0,22,5767.0
250.0,28,0,1,138,166,0,2.0,0.0714285714285714,8.418514752220533,1,24.0,0.4263644798717105,1,24.0,22,5772.0
5.0,3,0,0,0,3,0,0.0,0.0,12.796145246034412,0,0.0,0.9747811643906422,0,0.0,23,5778.0
10.0,7,0,0,0,7,0,0.0,0.0,12.835527472235924,0,0.0,0.9569829031269782,0,0.0,23,5783.0
15.0,11,0,0,0,11,0,0.0,0.0,9.698742245163809,0,0.0,0.7272753310646797,0,0.0,23,5788.0
20.0,13,0,3,0,13,0,10.0,0.7692307692307693,7.100207112693718,3,10.0,0.5292280148925507,3,10.0,23,5793.0
25.0,17,0,6,0,17,0,34.0,2.0,6.303329934972943,6,34.0,0.4541704297634714,6,34.0,23,5798.0
30.0,19,0,4,1,20,0,10.0,0.5263157894736842,6.827771873155797,4,39.0,0.4680355801667902,4,39.0,23,5803.0
35.0,22,0,1,1,23,0,1.0,0.0454545454545454,7.804711837361818,1,13.0,0.4339276408228636,1,13.0,23,5808.0
40.0,23,0,1,2,25,0,6.0,0.2608695652173913,10.185031523350869,1,6.0,0.6171094038428314,1,6.0,23,5813.0
45.0,22,0,1,5,27,0,11.0,0.5,10.695023415508418,1,11.0,0.6851198094134431,1,11.0,23,5818.0
50.0,20,0,2,9,29,0,21.0,1.05,10.472489751272825,2,21.0,0.6196183232052315,2,21.0,23,5823.0
55.0,18,0,0,14,32,0,0.0,0.0,10.624989916656098,0,0.0,0.7553164424118176,0,0.0,23,5828.0
60.0,15,0,1,20,35,0,4.0,0.2666666666666666,11.86923949898989,1,4.0,0.8315767507072587,1,4.0,23,5833.0
65.0,16,0,1,23,39,0,9.0,0.5625,10.18748171339546,1,9.0,0.6603087649030334,1,9.0,23,5838.0
70.0,16,0,0,26,42,0,0.0,0.0,7.905685768656129,0,3.0,0.5641963509188836,0,3.0,23,5843.0
75.0,15,0,0,28,43,0,0.0,0.0,10.05026594737579,0,0.0,0.6534565526797097,0,0.0,23,5848.0
80.0,18,0,2,28,46,0,5.0,0.2777777777777778,11.105582115952323,2,5.0,0.640912798286613,2,5.0,23,5853.0
85.0,18,0,2,31,49,0,15.0,0.8333333333333334,11.049101758496231,2,15.0,0.7101742739923006,2,15.0,23,5858.0
90.0,16,0,2,36,52,0,25.0,1.5625,11.17357958861212,2,25.0,0.7196753485510511,2,25.0,23,5863.0
95.0,15,0,0,40,55,0,0.0,0.0,10.031049745005294,0,0.0,0.7156084754051277,0,0.0,23,5868.0
100.0,16,0,2,42,58,0,5.0,0.3125,10.443904164870323,2,5.0,0.6855084967517845,2,5.0,23,5873.0
105.0,17,0,3,44,61,0,16.0,0.9411764705882352,9.256895199030469,3,16.0,0.5290923170593748,3,16.0,23,5878.0
110.0,17,0,6,48,65,0,40.0,2.3529411764705883,7.091945858258291,6,40.0,0.4639705413516757,6,40.0,23,5883.0
115.0,18,0,9,50,68,0,79.0,4.388888888888889,6.002687352379397,9,79.0,0.3979747513305611,9,79.0,23,5888.0
120.0,20,0,5,50,70,0,30.0,1.5,5.3556005311453365,5,79.0,0.3140868017783747,5,79.0,23,5893.0
125.0,22,0,1,51,73,0,4.0,0.1818181818181818,8.695726111099232,1,40.0,0.5294703119433838,1,40.0,23,5898.0
130.0,24,0,2,52,76,0,10.0,0.4166666666666667,10.365868355776009,2,11.0,0.6146602099620913,2,11.0,23,5903.0
135.0,25,0,3,55,80,0,24.0,0.96,10.835671023247714,3,24.0,0.693897481914132,3,24.0,23,5908.0
140.0,25,0,4,61,86,0,40.0,1.6,10.71823723119549,4,40.0,0.6650870141317266,4,40.0,23,5913.0
145.0,23,0,1,66,89,0,1.0,0.0434782608695652,9.095694770158811,1,17.0,0.6111172485687651,1,17.0,23,5918.0
150.0,23,0,4,69,92,0,15.0,0.6521739130434783,8.124838343081187,4,15.0,0.438417658276713,4,15.0,23,5923.0
155.0,23,0,10,72,95,0,53.0,2.3043478260869565,6.31260237594459,10,53.0,0.2907485809284468,10,53.0,23,5928.0
160.0,21,0,7,77,98,0,38.0,1.809523809523809,5.358794640078369,7,75.0,0.3177093189574535,7,75.0,23,5933.0
165.0,22,0,0,78,100,0,0.0,0.0,7.212622905666442,0,50.0,0.375110125159062,0,50.0,23,5938.0
170.0,22,0,2,79,101,0,8.0,0.3636363636363636,9.319254433998388,2,18.0,0.4231562655337019,2,18.0,23,5943.0
175.0,21,0,2,83,104,0,18.0,0.8571428571428571,10.69797635767166,2,18.0,0.6894312215951962,2,18.0,23,5948.0
180.0,21,0,1,87,108,0,2.0,0.0952380952380952,10.0148418596521,1,2.0,0.7380365471755803,1,2.0,23,5953.0
185.0,18,0,4,92,110,0,15.0,0.8333333333333334,9.521472936507278,4,15.0,0.6378585161600828,4,15.0,23,5958.0
190.0,14,0,4,96,110,0,35.0,2.5,6.7407923332891455,4,35.0,0.3541329977159139,4,35.0,23,5963.0
195.0,18,0,1,98,116,0,3.0,0.1666666666666666,8.12333379582967,1,29.0,0.5157041030222598,1,29.0,23,5968.0
200.0,22,0,0,99,121,0,0.0,0.0,10.766625422395846,0,3.0,0.7657804565603062,0,3.0,23,5973.0
205.0,23,0,1,101,124,0,1.0,0.0434782608695652,11.488702487356187,1,1.0,0.781589992402537,1,1.0,23,5978.0
210.0,24,0,1,104,128,0,6.0,0.25,11.670603832408904,1,6.0,0.8280240017927696,1,6.0,23,5983.0
215.0,23,0,2,109,132,0,13.0,0.5652173913043478,11.745445768279207,2,13.0,0.7529233166427323,2,13.0,23,5988.0
220.0,22,0,3,114,136,0,26.0,1.181818181818182,11.143568654742568,3,26.0,0.6991430207787626,3,26.0,23,5993.0
225.0,19,0,3,119,138,0,41.0,2.1578947368421053,10.79640721221324,3,41.0,0.639462670773103,3,41.0,23,5998.0
230.0,17,0,3,124,141,0,56.0,3.294117647058824,8.625118946792337,3,56.0,0.485044482581061,3,56.0,23,6003.0
235.0,15,0,0,127,142,0,0.0,0.0,6.807653872918528,0,24.0,0.3719173607082033,0,24.0,23,6008.0
240.0,18,0,2,129,147,0,10.0,0.5555555555555556,9.63289817941817,2,10.0,0.6352952547626083,2,10.0,23,6013.0
245.0,21,0,4,130,151,0,26.0,1.238095238095238,10.363271073065173,4,26.0,0.6510079618365385,4,26.0,23,6018.0
250.0,21,0,0,134,155,0,0.0,0.0,8.922498549469944,0,12.0,0.6011906413748374,0,12.0,23,6023.0
5.0,5,0,0,0,5,0,0.0,0.0,13.027141681158412,0,0.0,0.9832727107548196,0,0.0,24,6029.0
10.0,9,0,0,0,9,0,0.0,0.0,13.02548985572086,0,0.0,0.9562934706581367,0,0.0,24,6034.0
15.0,10,0,0,0,10,0,0.0,0.0,9.743501729067452,0,0.0,0.6266218533869067,0,0.0,24,6039.0
20.0,13,0,0,0,13,0,0.0,0.0,7.921323856662534,0,0.0,0.5164374343352546,0,0.0,24,6044.0
25.0,17,0,1,1,18,0,5.0,0.2941176470588235,11.326571525401096,1,5.0,0.8303905476828343,1,5.0,24,6049.0
30.0,17,0,1,2,19,0,10.0,0.5882352941176471,10.870913444321726,1,10.0,0.7679272500136579,1,10.0,24,6054.0
35.0,17,0,2,6,23,0,17.0,1.0,10.759303704292943,2,17.0,0.6843184474463763,2,17.0,24,6059.0
40.0,17,0,3,9,26,0,29.0,1.7058823529411764,9.60346259313188,3,29.0,0.5889055910936469,3,29.0,24,6064.0
45.0,21,0,5,12,33,0,51.0,2.4285714285714284,9.773772501745654,5,51.0,0.6212690053402439,5,51.0,24,6069.0
50.0,22,0,0,13,35,0,0.0,0.0,9.691364460569984,0,24.0,0.6322850371670489,0,24.0,24,6074.0
55.0,21,0,1,17,38,0,3.0,0.1428571428571428,9.44061653264383,1,3.0,0.5243598841417583,1,3.0,24,6079.0
60.0,22,0,6,19,41,0,24.0,1.0909090909090908,8.104487217651476,6,24.0,0.3867866953062102,6,24.0,24,6084.0
65.0,23,0,3,24,47,0,11.0,0.4782608695652174,6.727826713258383,3,35.0,0.4387774701385653,3,35.0,24,6089.0
70.0,21,0,0,27,48,0,0.0,0.0,7.704743731442112,0,12.0,0.4537591264107922,0,12.0,24,6094.0
75.0,24,0,0,27,51,0,0.0,0.0,10.65178922133596,0,0.0,0.6810668111229891,0,0.0,24,6099.0
80.0,26,0,0,31,57,0,0.0,0.0,11.487390477385931,0,0.0,0.8315259813745741,0,0.0,24,6104.0
85.0,26,0,2,36,62,0,2.0,0.0769230769230769,10.520851686902128,2,2.0,0.7584691780452952,2,2.0,24,6109.0
90.0,26,0,6,39,65,0,22.0,0.8461538461538461,8.594603442508701,6,22.0,0.4541676592153674,6,22.0,24,6114.0
95.0,23,0,10,45,68,0,65.0,2.8260869565217392,6.283510234610822,10,65.0,0.3113078535525566,10,65.0,24,6119.0
100.0,23,0,7,48,71,0,42.0,1.826086956521739,5.434404168492795,7,86.0,0.2987925348325453,7,86.0,24,6124.0
105.0,27,0,1,50,77,0,4.0,0.1481481481481481,8.065224511614838,1,58.0,0.5217753754854658,1,58.0,24,6129.0
110.0,29,0,1,51,80,0,9.0,0.3103448275862069,9.475716140884924,1,17.0,0.5868948070282703,1,17.0,24,6134.0
115.0,29,0,4,53,82,0,25.0,0.8620689655172413,9.417127000149788,4,25.0,0.5441948463592629,4,25.0,24,6139.0
120.0,25,0,1,59,84,0,1.0,0.04,7.194837002427681,1,17.0,0.3355839794495666,1,17.0,24,6144.0
125.0,27,0,7,64,91,0,26.0,0.9629629629629628,9.320488051741592,7,26.0,0.5535456594820938,7,26.0,24,6149.0
130.0,25,0,8,68,93,0,63.0,2.52,7.522583015341882,8,63.0,0.3898446614425793,8,63.0,24,6154.0
135.0,23,0,8,72,95,0,33.0,1.434782608695652,5.708126831879927,8,81.0,0.2795045651021458,8,81.0,24,6159.0
140.0,27,0,1,74,101,0,3.0,0.1111111111111111,8.418581590305214,1,50.0,0.4991121257209235,1,50.0,24,6164.0
145.0,28,0,1,76,104,0,8.0,0.2857142857142857,9.292367956474886,1,18.0,0.5416853986734499,1,18.0,24,6169.0
150.0,30,0,1,79,109,0,1.0,0.0333333333333333,8.423838902014108,1,11.0,0.5098906668046247,1,11.0,24,6174.0
155.0,29,0,7,84,113,0,24.0,0.8275862068965517,6.300506059774103,7,34.0,0.349210863181541,7,34.0,24,6179.0
160.0,28,0,14,89,117,0,79.0,2.821428571428572,4.60394539185886,14,89.0,0.2687098612095033,14,89.0,24,6184.0
165.0,33,0,13,90,123,0,79.0,2.393939393939394,5.126910096223734,13,127.0,0.3142318924551328,13,127.0,24,6189.0
170.0,36,0,8,91,127,0,34.0,0.9444444444444444,5.222277663960982,8,128.0,0.2787909041224907,8,128.0,24,6194.0
175.0,39,0,8,92,131,0,27.0,0.6923076923076923,6.580098911057799,8,108.0,0.2888892687664094,8,108.0,24,6199.0
180.0,37,0,5,96,133,0,45.0,1.2162162162162162,7.667567008021466,5,95.0,0.3551850279731792,5,95.0,24,6204.0
185.0,36,0,7,101,137,0,76.0,2.111111111111111,9.05410525933316,7,92.0,0.4921240232157433,7,92.0,24,6209.0
190.0,36,0,7,106,142,0,111.0,3.083333333333333,9.832544578873367,7,114.0,0.596700353783382,7,114.0,24,6214.0
195.0,35,0,8,111,146,0,148.0,4.228571428571429,9.2234543324227,8,148.0,0.4990923506119532,8,148.0,24,6219.0
200.0,32,0,5,117,149,0,28.0,0.875,7.210075567678359,5,122.0,0.3420525676422756,5,122.0,24,6224.0
205.0,32,0,6,122,154,0,21.0,0.65625,8.266904081515051,6,43.0,0.4775606065068523,6,43.0,24,6229.0
210.0,29,0,7,126,155,0,52.0,1.793103448275862,8.665455183802372,7,52.0,0.4091291600376923,7,52.0,24,6234.0
215.0,24,0,6,132,156,0,19.0,0.7916666666666666,6.570882311086803,6,63.0,0.2543070329464927,6,63.0,24,6239.0
220.0,26,0,3,137,163,0,12.0,0.4615384615384615,9.370420070543018,3,32.0,0.5651537708477427,3,32.0,24,6244.0
225.0,25,0,3,140,165,0,27.0,1.08,10.965277604751648,3,27.0,0.6650149485117041,3,27.0,24,6249.0
230.0,22,0,5,145,167,0,46.0,2.090909090909091,9.17009448222462,5,46.0,0.4121071010016449,5,46.0,24,6254.0
235.0,23,0,7,148,171,0,76.0,3.3043478260869565,8.978867414934765,7,76.0,0.4494180775534102,7,76.0,24,6259.0
240.0,24,0,7,152,176,0,111.0,4.625,8.842951019996034,7,111.0,0.504863497507588,7,111.0,24,6264.0
245.0,18,0,8,158,176,0,151.0,8.38888888888889,6.181247724330802,8,151.0,0.2797056479808707,8,151.0,24,6269.0
250.0,21,0,4,159,180,0,35.0,1.6666666666666667,5.883164746411471,4,122.0,0.3475884279952523,4,122.0,24,6274.0
5.0,4,0,0,0,4,0,0.0,0.0,14.222469674675196,0,0.0,0.9623266639915444,0,0.0,25,6280.0
10.0,10,0,0,0,10,0,0.0,0.0,12.828584095360606,0,0.0,0.9343692107122414,0,0.0,25,6285.0
15.0,14,0,2,0,14,0,3.0,0.2142857142857142,9.170213196421768,2,3.0,0.6851415279520437,2,3.0,25,6290.0
20.0,18,0,0,0,18,0,0.0,0.0,7.351476559991301,0,3.0,0.5639984485002759,0,3.0,25,6295.0
25.0,21,0,2,0,21,0,4.0,0.1904761904761904,9.148093650064643,2,4.0,0.5826679002297708,2,4.0,25,6300.0
30.0,25,0,3,0,25,0,15.0,0.6,10.598322059487318,3,15.0,0.6187900716298091,3,15.0,25,6305.0
35.0,23,0,6,4,27,0,38.0,1.6521739130434785,9.038971520299452,6,38.0,0.4725300540393674,6,38.0,25,6310.0
40.0,22,0,6,8,30,0,68.0,3.090909090909091,8.555575024274164,6,68.0,0.3999264440997501,6,68.0,25,6315.0
45.0,19,0,1,13,32,0,3.0,0.1578947368421052,8.609664757077331,1,51.0,0.5360982927063229,1,51.0,25,6320.0
50.0,18,0,2,17,35,0,7.0,0.3888888888888889,9.103521022503848,2,10.0,0.5494240518286594,2,10.0,25,6325.0
55.0,22,0,4,18,40,0,25.0,1.1363636363636365,10.65673422356551,4,25.0,0.6707567212866283,4,25.0,25,6330.0
60.0,22,0,6,22,44,0,48.0,2.1818181818181817,8.760696628376145,6,48.0,0.565205734100171,6,48.0,25,6335.0
65.0,21,0,1,26,47,0,4.0,0.1904761904761904,6.782875677036267,1,39.0,0.4693294634172305,1,39.0,25,6340.0
70.0,22,0,4,28,50,0,12.0,0.5454545454545454,7.979702482541412,4,12.0,0.4646098108413963,4,12.0,25,6345.0
75.0,26,0,4,28,54,0,32.0,1.2307692307692308,10.475328881786604,4,32.0,0.6231780293322287,4,32.0,25,6350.0
80.0,24,0,4,32,56,0,52.0,2.1666666666666665,9.68404896080091,4,52.0,0.5042852332384975,4,52.0,25,6355.0
85.0,23,0,1,37,60,0,1.0,0.0434782608695652,8.421693348013505,1,36.0,0.4993767612856115,1,36.0,25,6360.0
90.0,23,0,1,42,65,0,4.0,0.1739130434782608,10.962778155083445,1,5.0,0.7480197523716539,1,5.0,25,6365.0
95.0,24,0,2,45,69,0,10.0,0.4166666666666667,9.542349474208434,2,10.0,0.5730528177585407,2,10.0,25,6370.0
